x,y,z,nx,ny,nz
1.30362,0.483696,2.80885,-0.486623,-3.88075,-0.909236
1.29245,0.477087,2.84825,-0.449756,-3.8594,-0.902717
1.28188,0.470287,2.88781,-0.411528,-3.83859,-0.895418
1.27191,0.463295,2.92753,-0.371941,-3.81831,-0.887338
1.26256,0.456112,2.9674,-0.330993,-3.79856,-0.878478
1.2538,0.448737,3.00742,-0.288686,-3.77934,-0.868838
1.24566,0.44117,3.0476,-0.245018,-3.76066,-0.858418
1.23812,0.433412,3.08794,-0.199991,-3.74251,-0.847217
1.23119,0.425462,3.12844,-0.153603,-3.72489,-0.835236
1.22486,0.417321,3.16909,-0.105856,-3.7078,-0.822475
1.21914,0.408988,3.2099,-0.056748,-3.69124,-0.808933
1.21403,0.400464,3.25086,-0.00628038,-3.67522,-0.794611
1.20955,0.391941,3.29186,0.04288,-3.6616,-0.779816
1.20576,0.383613,3.33276,0.0880658,-3.65227,-0.764856
1.20264,0.375481,3.37356,0.129277,-3.64721,-0.74973
1.2002,0.367543,3.41427,0.166514,-3.64643,-0.734439
1.19844,0.359801,3.45488,0.199776,-3.64993,-0.718982
1.19736,0.352253,3.4954,0.229063,-3.65771,-0.70336
1.19695,0.344901,3.53582,0.254376,-3.66977,-0.687572
1.19722,0.337743,3.57615,0.275714,-3.68611,-0.671619
1.19817,0.330781,3.61638,0.293078,-3.70672,-0.6555
1.1998,0.324014,3.65652,0.306467,-3.73162,-0.639216
1.20211,0.317442,3.69656,0.315882,-3.7608,-0.622766
1.20509,0.311064,3.73651,0.321322,-3.79425,-0.606151
1.20875,0.304882,3.77636,0.322787,-3.83199,-0.58937
1.21309,0.298895,3.81611,0.320278,-3.874,-0.572424
1.2181,0.293103,3.85577,0.313795,-3.92029,-0.555313
1.2238,0.287506,3.89534,0.303336,-3.97087,-0.538036
1.23017,0.282104,3.93481,0.288903,-4.02572,-0.520593
1.23722,0.276897,3.97418,0.270496,-4.08485,-0.502985
1.24494,0.271885,4.01346,0.248114,-4.14826,-0.485211
1.25335,0.267069,4.05265,0.221757,-4.21595,-0.467272
1.26243,0.262447,4.09173,0.191426,-4.28792,-0.449168
1.27219,0.25802,4.13073,0.15712,-4.36417,-0.430898
1.28263,0.253788,4.16963,0.11884,-4.4447,-0.412462
1.29375,0.249752,4.20843,0.0765852,-4.5295,-0.393862
1.49877,0.836077,0.345913,-0.950734,-3.60086,-0.149553
1.50213,0.830798,0.38115,-0.890091,-3.65906,-0.218376
1.50571,0.825387,0.416607,-0.833603,-3.71531,-0.284144
1.50952,0.819845,0.452284,-0.781269,-3.76961,-0.346857
1.51355,0.814169,0.488182,-0.73309,-3.82195,-0.406514
1.51781,0.808362,0.524299,-0.689066,-3.87233,-0.463115
1.5223,0.802423,0.560637,-0.649196,-3.92077,-0.516661
1.52701,0.796351,0.597195,-0.613481,-3.96725,-0.567152
1.53195,0.790147,0.633973,-0.581921,-4.01177,-0.614587
1.53712,0.783811,0.670971,-0.554515,-4.05434,-0.658967
1.54252,0.777343,0.708189,-0.531264,-4.09496,-0.700291
1.54814,0.770743,0.745628,-0.512168,-4.13363,-0.73856
1.55398,0.764011,0.783287,-0.497226,-4.17034,-0.773773
1.56006,0.757146,0.821166,-0.486439,-4.20509,-0.805931
1.56636,0.750149,0.859265,-0.479806,-4.23789,-0.835034
1.57289,0.74302,0.897584,-0.477328,-4.26874,-0.861081
1.57964,0.735759,0.936124,-0.479005,-4.29764,-0.884073
1.58662,0.728366,0.974883,-0.484836,-4.32458,-0.904009
1.59383,0.720841,1.01386,-0.494822,-4.34957,-0.920889
1.60126,0.713183,1.05306,-0.508963,-4.3726,-0.934715
1.60892,0.705394,1.09248,-0.527258,-4.39368,-0.945485
1.61681,0.697472,1.13212,-0.549708,-4.41281,-0.953199
1.62492,0.689418,1.17198,-0.576313,-4.42998,-0.957858
1.63326,0.681231,1.21207,-0.607072,-4.4452,-0.959461
1.64183,0.672913,1.25237,-0.641986,-4.45846,-0.958009
1.65062,0.664462,1.29289,-0.681054,-4.46977,-0.953502
1.65896,0.656045,1.33345,-0.72087,-4.47931,-0.947671
1.66614,0.647827,1.37387,-0.758025,-4.48726,-0.942248
1.67218,0.639809,1.41414,-0.792519,-4.49363,-0.937234
1.67708,0.631989,1.45428,-0.824354,-4.4984,-0.932628
1.68083,0.624368,1.49427,-0.853527,-4.50159,-0.928431
1.68343,0.616947,1.53413,-0.880041,-4.50319,-0.924641
1.68488,0.609724,1.57384,-0.903893,-4.5032,-0.921261
1.68519,0.602701,1.6134,-0.925086,-4.50162,-0.918288
1.68436,0.595877,1.65283,-0.943618,-4.49846,-0.915724
1.68237,0.589252,1.69212,-0.959489,-4.49371,-0.913568
1.67924,0.582826,1.73126,-0.9727,-4.48737,-0.911821
1.67496,0.576599,1.77026,-0.983251,-4.47944,-0.910482
1.66954,0.570571,1.80912,-0.991141,-4.46992,-0.909551
1.66297,0.564742,1.84784,-0.99637,-4.45882,-0.909028
1.65526,0.559113,1.88642,-0.99894,-4.44612,-0.908914
1.64639,0.553682,1.92486,-0.998848,-4.43184,-0.909209
1.63638,0.548451,1.96315,-0.996097,-4.41597,-0.909912
1.62523,0.543419,2.0013,-0.990685,-4.39852,-0.911023
1.61293,0.538585,2.03931,-0.982612,-4.37947,-0.912542
1.59948,0.533951,2.07718,-0.971879,-4.35884,-0.91447
1.58489,0.529517,2.11491,-0.958485,-4.33662,-0.916806
1.56915,0.525281,2.1525,-0.942431,-4.31281,-0.91955
1.55226,0.521244,2.18994,-0.923717,-4.28742,-0.922703
1.53422,0.517406,2.22724,-0.902342,-4.26043,-0.926264
1.51504,0.513768,2.2644,-0.878307,-4.23186,-0.930234
1.4956,0.510131,2.30158,-0.852396,-4.20273,-0.934034
1.47678,0.506297,2.33891,-0.825394,-4.17407,-0.937086
1.45857,0.502267,2.37641,-0.797301,-4.14589,-0.93939
1.44098,0.49804,2.41408,-0.768116,-4.11818,-0.940946
1.42401,0.493616,2.4519,-0.737841,-4.09094,-0.941754
1.40766,0.488996,2.4899,-0.706475,-4.06417,-0.941815
1.39192,0.484179,2.52805,-0.674017,-4.03788,-0.941128
1.37681,0.479166,2.56637,-0.640469,-4.01206,-0.939693
1.36231,0.473956,2.60485,-0.605829,-3.98672,-0.93751
1.34844,0.468549,2.6435,-0.570099,-3.96184,-0.934579
1.33518,0.462946,2.68231,-0.533277,-3.93744,-0.930901
1.32253,0.457146,2.72129,-0.495364,-3.91352,-0.926474
1.31051,0.45115,2.76043,-0.45636,-3.89006,-0.9213
1.29911,0.444957,2.79973,-0.416266,-3.86708,-0.915378
1.28832,0.438568,2.8392,-0.37508,-3.84457,-0.908708
1.27815,0.431981,2.87883,-0.332803,-3.82254,-0.90129
1.26861,0.425199,2.91862,-0.289435,-3.80098,-0.893125
1.25968,0.418219,2.95858,-0.244976,-3.77989,-0.884211
1.25136,0.411044,2.9987,-0.199425,-3.75927,-0.87455
1.24367,0.403671,3.03899,-0.152784,-3.73913,-0.864141
1.23659,0.396102,3.07944,-0.105052,-3.71946,-0.852984
1.23014,0.388336,3.12006,-0.0562287,-3.70026,-0.84108
1.2243,0.380374,3.16084,-0.00631429,-3.68154,-0.828427
1.21908,0.372215,3.20178,0.0446911,-3.66329,-0.815027
1.21448,0.36386,3.24288,0.0967876,-3.64551,-0.800878
1.2105,0.355482,3.28403,0.147281,-3.63021,-0.786261
1.20717,0.347255,3.32507,0.193475,-3.61939,-0.771453
1.20446,0.339179,3.36603,0.235372,-3.61305,-0.756454
1.2024,0.331255,3.40689,0.27297,-3.61119,-0.741265
1.20097,0.323482,3.44766,0.30627,-3.61381,-0.725886
1.20018,0.31586,3.48833,0.335272,-3.62091,-0.710316
1.20002,0.308389,3.52891,0.359976,-3.63249,-0.694555
1.2005,0.30107,3.5694,0.380382,-3.64856,-0.678604
1.20162,0.293902,3.60979,0.396489,-3.6691,-0.662462
1.20337,0.286885,3.65009,0.408298,-3.69412,-0.64613
1.20576,0.280019,3.6903,0.415809,-3.72363,-0.629607
1.20879,0.273305,3.73041,0.419022,-3.75761,-0.612894
1.21245,0.266742,3.77043,0.417937,-3.79608,-0.59599
1.21675,0.26033,3.81036,0.412553,-3.83903,-0.578896
1.22169,0.254069,3.85019,0.402871,-3.88646,-0.561611
1.22726,0.24796,3.88993,0.388891,-3.93836,-0.544135
1.23347,0.242002,3.92957,0.370613,-3.99475,-0.526469
1.24031,0.236195,3.96913,0.348037,-4.05562,-0.508613
1.24779,0.230539,4.00858,0.321162,-4.12097,-0.490566
1.25591,0.225035,4.04795,0.28999,-4.1908,-0.472328
1.26466,0.219682,4.08722,0.254519,-4.26511,-0.4539
1.27405,0.21448,4.1264,0.21475,-4.34391,-0.435281
1.28408,0.209429,4.16548,0.170682,-4.42718,-0.416472
1.29474,0.20453,4.20447,0.122317,-4.51493,-0.397472
1.48927,0.800296,0.34451,-0.949714,-3.55535,-0.131128
1.49325,0.794408,0.379042,-0.886241,-3.61907,-0.20333
1.4974,0.788408,0.413825,-0.8273,-3.68057,-0.272331
1.50175,0.782297,0.448859,-0.772889,-3.73986,-0.338129
1.50627,0.776075,0.484146,-0.72301,-3.79692,-0.400725
1.51098,0.769742,0.519683,-0.677662,-3.85176,-0.46012
1.51587,0.763297,0.555472,-0.636844,-3.90438,-0.516312
1.52094,0.756741,0.591513,-0.600558,-3.95478,-0.569303
1.5262,0.750074,0.627804,-0.568803,-4.00296,-0.619091
1.53164,0.743295,0.664348,-0.541579,-4.04892,-0.665678
1.53726,0.736405,0.701143,-0.518886,-4.09266,-0.709062
1.54307,0.729404,0.738189,-0.500725,-4.13418,-0.749245
1.54906,0.722292,0.775487,-0.487094,-4.17349,-0.786225
1.55524,0.715068,0.813036,-0.477994,-4.21057,-0.820003
1.56159,0.707733,0.850837,-0.473425,-4.24543,-0.85058
1.56813,0.700286,0.888889,-0.473388,-4.27807,-0.877954
1.57486,0.692729,0.927193,-0.477881,-4.30849,-0.902127
1.58176,0.68506,0.965748,-0.486906,-4.3367,-0.923097
1.58885,0.67728,1.00455,-0.500462,-4.36268,-0.940865
1.59612,0.669388,1.04361,-0.518548,-4.38644,-0.955432
1.60358,0.661385,1.08292,-0.541166,-4.40799,-0.966796
1.61122,0.653271,1.12248,-0.568315,-4.42731,-0.974958
1.61904,0.645046,1.1623,-0.599995,-4.44441,-0.979919
1.62705,0.636709,1.20236,-0.636206,-4.4593,-0.981677
1.63523,0.628261,1.24268,-0.676948,-4.47196,-0.980233
1.64361,0.619702,1.28324,-0.722221,-4.48241,-0.975588
1.65151,0.611194,1.32386,-0.768137,-4.49096,-0.969537
1.6583,0.602901,1.36434,-0.810808,-4.49795,-0.963878
1.66397,0.594823,1.40466,-0.850235,-4.50339,-0.958611
1.66852,0.58696,1.44485,-0.886416,-4.50726,-0.953737
1.67196,0.579312,1.48488,-0.919353,-4.50958,-0.949254
1.67428,0.571879,1.52478,-0.949044,-4.51033,-0.945163
1.67549,0.564661,1.56452,-0.975491,-4.50952,-0.941464
1.67557,0.557657,1.60412,-0.998693,-4.50716,-0.938156
1.67454,0.550868,1.64358,-1.01865,-4.50323,-0.935241
1.6724,0.544294,1.68289,-1.03536,-4.49774,-0.932718
1.66913,0.537935,1.72205,-1.04883,-4.4907,-0.930587
1.66475,0.531791,1.76107,-1.05905,-4.48209,-0.928847
1.65926,0.525862,1.79994,-1.06603,-4.47192,-0.9275
1.65264,0.520147,1.83867,-1.06976,-4.4602,-0.926544
1.64491,0.514647,1.87725,-1.07025,-4.44691,-0.925981
1.63606,0.509363,1.91568,-1.06749,-4.43206,-0.925809
1.6261,0.504293,1.95397,-1.06149,-4.41565,-0.926029
1.61501,0.499438,1.99211,-1.05224,-4.39769,-0.926641
1.60282,0.494797,2.03011,-1.03975,-4.37816,-0.927645
1.5895,0.490372,2.06797,-1.02401,-4.35707,-0.929042
1.57507,0.486161,2.10567,-1.00503,-4.33442,-0.93083
1.55952,0.482166,2.14323,-0.982802,-4.31021,-0.933009
1.54285,0.478385,2.18065,-0.95733,-4.28445,-0.935581
1.52507,0.474819,2.21792,-0.928613,-4.25712,-0.938545
1.50617,0.471468,2.25504,-0.896651,-4.22823,-0.941901
1.48703,0.468123,2.29218,-0.862656,-4.19877,-0.945095
1.46851,0.464578,2.32949,-0.827839,-4.16972,-0.947574
1.45062,0.460832,2.36697,-0.792199,-4.14109,-0.949337
1.43336,0.456884,2.40462,-0.755738,-4.11287,-0.950385
1.41673,0.452736,2.44244,-0.718454,-4.08506,-0.950718
1.40072,0.448387,2.48043,-0.680349,-4.05767,-0.950335
1.38535,0.443836,2.5186,-0.641421,-4.03069,-0.949237
1.3706,0.439085,2.55693,-0.601671,-4.00412,-0.947423
1.35648,0.434132,2.59544,-0.561099,-3.97797,-0.944894
1.34299,0.428979,2.63412,-0.519705,-3.95223,-0.94165
1.33012,0.423624,2.67297,-0.477489,-3.9269,-0.937691
1.31789,0.418069,2.71199,-0.434451,-3.90199,-0.933016
1.30628,0.412312,2.75118,-0.390591,-3.8775,-0.927626
1.2953,0.406355,2.79055,-0.345908,-3.85341,-0.92152
1.28494,0.400196,2.83008,-0.300404,-3.82974,-0.914699
1.27522,0.393836,2.86979,-0.254077,-3.80649,-0.907163
1.26612,0.387276,2.90966,-0.206929,-3.78364,-0.898911
1.25766,0.380514,2.94971,-0.158958,-3.76121,-0.889944
1.24982,0.373551,2.98993,-0.110165,-3.7392,-0.880262
1.2426,0.366387,3.03032,-0.0605501,-3.7176,-0.869864
1.23602,0.359023,3.07088,-0.0101132,-3.69641,-0.858751
1.23006,0.351457,3.11162,0.0411459,-3.67564,-0.846923
1.22473,0.34369,3.15252,0.0932271,-3.65527,-0.834379
1.22003,0.335722,3.1936,0.14613,-3.63533,-0.82112
1.21596,0.327553,3.23484,0.199856,-3.61579,-0.807145
1.2125,0.319337,3.27613,0.251681,-3.59881,-0.792705
1.20963,0.311226,3.31733,0.298885,-3.58651,-0.77805
1.20735,0.30322,3.35843,0.341467,-3.57888,-0.763179
1.20566,0.295319,3.39944,0.379427,-3.57594,-0.748092
1.20457,0.287524,3.44036,0.412765,-3.57769,-0.73279
1.20406,0.279835,3.48119,0.441481,-3.58411,-0.717272
1.20415,0.272251,3.52193,0.465576,-3.59522,-0.701538
1.20483,0.264772,3.56258,0.485049,-3.61101,-0.685589
1.2061,0.257399,3.60313,0.4999,-3.63148,-0.669424
1.20797,0.250131,3.6436,0.510129,-3.65663,-0.653044
1.21042,0.242969,3.68397,0.515737,-3.68646,-0.636448
1.21347,0.235912,3.72425,0.516722,-3.72098,-0.619637
1.21711,0.228961,3.76444,0.513086,-3.76018,-0.60261
1.22134,0.222115,3.80454,0.504828,-3.80406,-0.585367
1.22616,0.215374,3.84454,0.491948,-3.85262,-0.567909
1.23157,0.208739,3.88446,0.474447,-3.90586,-0.550235
1.23758,0.202209,3.92428,0.452323,-3.96379,-0.532346
1.24418,0.195785,3.96401,0.425578,-4.02639,-0.514241
1.25137,0.189466,4.00365,0.394211,-4.09368,-0.49592
1.25915,0.183253,4.0432,0.358222,-4.16566,-0.477384
1.26752,0.177145,4.08266,0.317611,-4.24231,-0.458632
1.27649,0.171142,4.12202,0.272379,-4.32364,-0.439665
1.28604,0.165245,4.1613,0.222525,-4.40966,-0.420482
1.29619,0.159453,4.20048,0.168049,-4.50036,-0.401083
1.48072,0.764458,0.34287,-0.760572,-3.6122,-0.196876
1.48529,0.757952,0.376716,-0.705148,-3.67206,-0.261795
1.49,0.751356,0.410844,-0.654134,-3.72978,-0.323837
1.49484,0.744671,0.445254,-0.607531,-3.78537,-0.383003
1.49983,0.737896,0.479945,-0.565338,-3.83883,-0.439292
1.50495,0.731032,0.514919,-0.527557,-3.89014,-0.492704
1.51021,0.724078,0.550174,-0.494185,-3.93932,-0.54324
1.51561,0.717035,0.585712,-0.465224,-3.98637,-0.590899
1.52115,0.709903,0.621531,-0.440674,-4.03128,-0.635682
1.52683,0.70268,0.657632,-0.420535,-4.07406,-0.677588
1.53265,0.695368,0.694014,-0.404806,-4.11469,-0.716617
1.5386,0.687967,0.730679,-0.393487,-4.1532,-0.752769
1.54469,0.680476,0.767626,-0.386579,-4.18956,-0.786045
1.55093,0.672896,0.804854,-0.384082,-4.2238,-0.816445
1.5573,0.665226,0.842364,-0.385995,-4.25589,-0.843967
1.5638,0.657467,0.880156,-0.392319,-4.28585,-0.868614
1.57045,0.649618,0.91823,-0.403054,-4.31367,-0.890383
1.57724,0.64168,0.956586,-0.418199,-4.33936,-0.909276
1.58416,0.633652,0.995224,-0.437755,-4.36291,-0.925292
1.59122,0.625534,1.03414,-0.461721,-4.38433,-0.938432
1.59842,0.617327,1.07334,-0.490097,-4.40361,-0.948695
1.60576,0.609031,1.11283,-0.522885,-4.42075,-0.956081
1.61324,0.600645,1.15259,-0.560083,-4.43576,-0.96059
1.62086,0.592169,1.19264,-0.601691,-4.44863,-0.962224
1.62861,0.583604,1.23297,-0.64771,-4.45937,-0.96098
1.6365,0.57495,1.27358,-0.69814,-4.46797,-0.95686
1.64393,0.566365,1.31426,-0.748909,-4.47482,-0.951452
1.65027,0.55801,1.35478,-0.795945,-4.48031,-0.946346
1.65552,0.549884,1.39516,-0.83925,-4.48444,-0.941542
1.6597,0.541988,1.43539,-0.878821,-4.48721,-0.937039
1.66279,0.534321,1.47547,-0.914661,-4.48862,-0.932838
1.6648,0.526884,1.51541,-0.946768,-4.48866,-0.928939
1.66573,0.519676,1.55519,-0.975143,-4.48734,-0.925342
1.66558,0.512698,1.59482,-0.999785,-4.48466,-0.922046
1.66435,0.505949,1.63431,-1.0207,-4.48062,-0.919052
1.66203,0.49943,1.67364,-1.03787,-4.47521,-0.91636
1.65863,0.49314,1.71283,-1.05132,-4.46845,-0.913969
1.65415,0.487079,1.75186,-1.06103,-4.46032,-0.91188
1.64859,0.481248,1.79075,-1.06701,-4.45083,-0.910093
1.64195,0.475646,1.82949,-1.06926,-4.43998,-0.908608
1.63422,0.470274,1.86808,-1.06778,-4.42777,-0.907424
1.62541,0.465131,1.90652,-1.06256,-4.4142,-0.906542
1.61552,0.460218,1.94481,-1.05361,-4.39926,-0.905962
1.60455,0.455534,1.98295,-1.04093,-4.38296,-0.905683
1.59249,0.45108,2.02095,-1.02452,-4.3653,-0.905706
1.57936,0.446855,2.05879,-1.00437,-4.34628,-0.906031
1.56514,0.44286,2.09648,-0.980497,-4.3259,-0.906658
1.54984,0.439094,2.13403,-0.952887,-4.30415,-0.907586
1.53346,0.435557,2.17143,-0.921544,-4.28105,-0.908816
1.51599,0.43225,2.20867,-0.88647,-4.25658,-0.910347
1.49745,0.429173,2.24577,-0.847663,-4.23075,-0.912181
1.47868,0.426108,2.28289,-0.806761,-4.20439,-0.913898
1.46054,0.422838,2.32018,-0.7654,-4.17832,-0.915082
1.44304,0.419364,2.35764,-0.723581,-4.15254,-0.915732
1.42618,0.415685,2.39529,-0.681304,-4.12707,-0.915848
1.40994,0.411801,2.43311,-0.638569,-4.10188,-0.91543
1.39435,0.407713,2.47111,-0.595375,-4.077,-0.914479
1.37938,0.403421,2.50929,-0.551723,-4.0524,-0.912994
1.36505,0.398924,2.54764,-0.507613,-4.02811,-0.910976
1.35136,0.394222,2.58618,-0.463045,-4.0041,-0.908423
1.3383,0.389316,2.62489,-0.418019,-3.9804,-0.905337
1.32587,0.384205,2.66377,-0.372534,-3.95698,-0.901717
1.31408,0.378889,2.70284,-0.326591,-3.93387,-0.897563
1.30292,0.373369,2.74208,-0.280189,-3.91105,-0.892876
1.2924,0.367645,2.7815,-0.23333,-3.88852,-0.887655
1.28251,0.361716,2.8211,-0.186012,-3.86629,-0.8819
1.27326,0.355582,2.86087,-0.138236,-3.84435,-0.875612
1.26464,0.349244,2.90082,-0.0900013,-3.82271,-0.86879
1.25665,0.342701,2.94095,-0.0413087,-3.80136,-0.861434
1.2493,0.335954,2.98126,0.00784215,-3.78031,-0.853544
1.24259,0.329002,3.02175,0.0574513,-3.75955,-0.84512
1.23651,0.321845,3.06241,0.107519,-3.73909,-0.836163
1.23106,0.314484,3.10325,0.158044,-3.71893,-0.826672
1.22624,0.306918,3.14427,0.209028,-3.69906,-0.816648
1.22207,0.299148,3.18546,0.26047,-3.67948,-0.80609
1.21852,0.291173,3.22683,0.312371,-3.6602,-0.794997
1.21557,0.283126,3.26825,0.362097,-3.64332,-0.783453
1.21316,0.275138,3.30958,0.407017,-3.63094,-0.771539
1.21129,0.26721,3.35082,0.44713,-3.62306,-0.759253
1.20997,0.259341,3.39197,0.482436,-3.61968,-0.746597
1.20919,0.251532,3.43303,0.512936,-3.6208,-0.733571
1.20896,0.243782,3.47401,0.538629,-3.62643,-0.720174
1.20928,0.236092,3.51489,0.559515,-3.63655,-0.706406
1.21013,0.228461,3.55569,0.575595,-3.65118,-0.692268
1.21154,0.22089,3.5964,0.586869,-3.67031,-0.677759
1.21348,0.213379,3.63702,0.593336,-3.69394,-0.66288
1.21598,0.205926,3.67755,0.594996,-3.72207,-0.64763
1.21901,0.198534,3.71799,0.591849,-3.7547,-0.63201
1.22259,0.191201,3.75834,0.583896,-3.79184,-0.616018
1.22672,0.183927,3.79861,0.571136,-3.83347,-0.599657
1.23139,0.176713,3.83879,0.55357,-3.87961,-0.582925
1.2366,0.169558,3.87888,0.531197,-3.93025,-0.565822
1.24236,0.162463,3.91888,0.504018,-3.98539,-0.548349
1.24867,0.155428,3.95879,0.472032,-4.04503,-0.530505
1.25552,0.148452,3.99861,0.435239,-4.10917,-0.51229
1.26291,0.141535,4.03834,0.393639,-4.17782,-0.493705
1.27085,0.134678,4.07799,0.347233,-4.25096,-0.47475
1.27933,0.127881,4.11755,0.296021,-4.32861,-0.455424
1.28836,0.121143,4.15702,0.240002,-4.41076,-0.435727
1.29793,0.114464,4.1964,0.179176,-4.49741,-0.41566
1.47406,0.728052,0.340573,-0.57143,-3.66904,-0.262624
1.47914,0.720966,0.373806,-0.524054,-3.72504,-0.320259
1.48432,0.713812,0.407348,-0.480968,-3.77899,-0.375343
1.48959,0.70659,0.441199,-0.442173,-3.83089,-0.427876
1.49496,0.699299,0.47536,-0.407667,-3.88073,-0.477858
1.50043,0.691939,0.509829,-0.377451,-3.92853,-0.525288
1.50598,0.684511,0.544607,-0.351526,-3.97427,-0.570168
1.51164,0.677014,0.579695,-0.329891,-4.01796,-0.612495
1.51739,0.669448,0.615091,-0.312545,-4.0596,-0.652272
1.52323,0.661814,0.650796,-0.29949,-4.09919,-0.689497
1.52917,0.654111,0.68681,-0.290725,-4.13673,-0.724171
1.5352,0.64634,0.723134,-0.28625,-4.17221,-0.756294
1.54133,0.6385,0.759766,-0.286065,-4.20564,-0.785866
1.54755,0.630592,0.796707,-0.29017,-4.23702,-0.812886
1.55387,0.622615,0.833958,-0.298566,-4.26635,-0.837355
1.56029,0.614569,0.871517,-0.311251,-4.29363,-0.859273
1.56679,0.606455,0.909385,-0.328226,-4.31885,-0.87864
1.5734,0.598273,0.947562,-0.349492,-4.34202,-0.895455
1.5801,0.590021,0.986049,-0.375047,-4.36315,-0.909719
1.58689,0.581701,1.02484,-0.404893,-4.38221,-0.921432
1.59378,0.573313,1.06395,-0.439029,-4.39923,-0.930593
1.60076,0.564856,1.10336,-0.477455,-4.4142,-0.937203
1.60784,0.55633,1.14308,-0.520171,-4.42711,-0.941262
1.61501,0.547736,1.18312,-0.567177,-4.43797,-0.94277
1.62228,0.539073,1.22346,-0.618473,-4.44678,-0.941726
1.62964,0.530342,1.2641,-0.674059,-4.45354,-0.938132
1.63653,0.521698,1.30483,-0.729681,-4.45869,-0.933367
1.64238,0.513295,1.34541,-0.781083,-4.46267,-0.928814
1.64719,0.505135,1.38583,-0.828265,-4.4655,-0.924472
1.65095,0.497216,1.42611,-0.871227,-4.46716,-0.920342
1.65367,0.48954,1.46623,-0.909969,-4.46765,-0.916423
1.65535,0.482106,1.5062,-0.944492,-4.46699,-0.912716
1.65598,0.474914,1.54602,-0.974795,-4.46516,-0.90922
1.65558,0.467964,1.58568,-1.00088,-4.46216,-0.905936
1.65413,0.461256,1.6252,-1.02274,-4.45801,-0.902863
1.65164,0.45479,1.66456,-1.04039,-4.45269,-0.900002
1.64811,0.448566,1.70377,-1.05381,-4.4462,-0.897352
1.64353,0.442585,1.74283,-1.06301,-4.43855,-0.894913
1.63791,0.436845,1.78174,-1.068,-4.42974,-0.892687
1.63126,0.431348,1.82049,-1.06876,-4.41977,-0.890671
1.62355,0.426092,1.8591,-1.06531,-4.40863,-0.888867
1.61481,0.421079,1.89755,-1.05763,-4.39633,-0.887275
1.60502,0.416308,1.93585,-1.04574,-4.38287,-0.885894
1.5942,0.411778,1.974,-1.02963,-4.36824,-0.884725
1.58233,0.407491,2.012,-1.00929,-4.35245,-0.883767
1.56941,0.403446,2.04984,-0.984738,-4.33549,-0.88302
1.55546,0.399643,2.08754,-0.955965,-4.31737,-0.882486
1.54046,0.396083,2.12508,-0.922972,-4.29809,-0.882162
1.52442,0.392764,2.16247,-0.885759,-4.27765,-0.88205
1.50734,0.389687,2.19971,-0.844326,-4.25604,-0.88215
1.48922,0.386853,2.2368,-0.798674,-4.23327,-0.882461
1.47089,0.384036,2.2739,-0.750865,-4.21,-0.882701
1.4532,0.381012,2.31119,-0.702961,-4.18692,-0.88259
1.43615,0.377781,2.34865,-0.654963,-4.164,-0.882127
1.41973,0.374343,2.3863,-0.60687,-4.14127,-0.881311
1.40396,0.370698,2.42413,-0.558683,-4.11871,-0.880143
1.38882,0.366847,2.46214,-0.510402,-4.09633,-0.878624
1.37431,0.362788,2.50034,-0.462026,-4.07412,-0.876752
1.36045,0.358523,2.53872,-0.413556,-4.05209,-0.874528
1.34722,0.35405,2.57727,-0.364991,-4.03024,-0.871952
1.33463,0.349371,2.61601,-0.316332,-4.00856,-0.869024
1.32267,0.344485,2.65494,-0.267578,-3.98706,-0.865743
1.31135,0.339391,2.69404,-0.21873,-3.96574,-0.862111
1.30067,0.334091,2.73332,-0.169788,-3.94459,-0.858127
1.29063,0.328584,2.77279,-0.120751,-3.92362,-0.85379
1.28122,0.32287,2.81244,-0.0716199,-3.90283,-0.849101
1.27246,0.316949,2.85227,-0.0223942,-3.88221,-0.844061
1.26432,0.310821,2.89229,0.0269259,-3.86177,-0.838668
1.25683,0.304487,2.93248,0.0763404,-3.84151,-0.832923
1.24997,0.297945,2.97286,0.125849,-3.82142,-0.826826
1.24375,0.291196,3.01342,0.175453,-3.80151,-0.820377
1.23817,0.284241,3.05416,0.22515,-3.78178,-0.813575
1.23322,0.277078,3.09508,0.274943,-3.76222,-0.806422
1.22891,0.269709,3.13619,0.324829,-3.74284,-0.798917
1.22524,0.262133,3.17748,0.37481,-3.72363,-0.791059
1.22221,0.254349,3.21894,0.424886,-3.70461,-0.78285
1.21974,0.24647,3.26046,0.472513,-3.68783,-0.774201
1.21777,0.238607,3.3019,0.515148,-3.67537,-0.765027
1.21629,0.230759,3.34325,0.552792,-3.66723,-0.755328
1.21531,0.222926,3.38451,0.585445,-3.66341,-0.745103
1.21482,0.215108,3.42569,0.613106,-3.66392,-0.734352
1.21484,0.207306,3.46679,0.635776,-3.66874,-0.723076
1.21534,0.19952,3.5078,0.653455,-3.67789,-0.711274
1.21634,0.191749,3.54873,0.666142,-3.69135,-0.698947
